,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,-1.392709034790123,-0.0003413337677553256,-0.5987408170800917,-0.42465029006520066,-0.20851441405707472,-0.40160966445124946,-0.5129891760425771,1.8708286933869707,-0.5559594491425693,-0.1186781658193853,-0.4694027940381773,-0.30151134457776363,-0.24253562503633297,-0.24253562503633297,-0.20851441405707472,-0.1186781658193853,-0.1186781658193853,-0.2085144140570747,5.916079783099617,-0.3779644730092272,-0.11867816581938531,-0.24253562503633297,-0.40160966445124946,2.130366526788651,-0.30151134457776363,-0.16903085094570333,-0.20851441405707472,-0.24253562503633297,-0.1690308509457033
1,1.087300458323369,0.3682991354079858,1.6701717529076245,-0.42465029006520066,-0.20851441405707472,-0.40160966445124946,-0.5129891760425771,-0.5345224838248487,-0.5559594491425693,-0.1186781658193853,-0.4694027940381773,-0.30151134457776363,-0.24253562503633297,-0.24253562503633297,-0.20851441405707472,-0.1186781658193853,-0.1186781658193853,4.795831523312718,-0.16903085094570333,2.6457513110645903,-0.11867816581938531,-0.24253562503633297,-0.40160966445124946,-0.4694027940381773,-0.30151134457776363,-0.16903085094570333,-0.20851441405707472,-0.24253562503633297,-0.1690308509457033
2,0.2606306272855384,-0.24610164655158276,-0.5987408170800917,2.354878881270658,-0.20851441405707472,-0.40160966445124946,-0.5129891760425771,-0.5345224838248487,1.7986923354612536,-0.1186781658193853,-0.4694027940381773,-0.30151134457776363,-0.24253562503633297,-0.24253562503633297,-0.20851441405707472,-0.1186781658193853,-0.1186781658193853,-0.2085144140570747,-0.16903085094570333,-0.3779644730092272,-0.11867816581938531,-0.24253562503633297,-0.40160966445124946,-0.4694027940381773,-0.30151134457776363,-0.16903085094570333,-0.20851441405707472,-0.24253562503633297,-0.1690308509457033
3,-0.152704288233377,-0.24610164655158276,-0.5987408170800917,-0.42465029006520066,4.795831523312719,-0.40160966445124946,-0.5129891760425771,-0.5345224838248487,1.7986923354612536,-0.1186781658193853,-0.4694027940381773,-0.30151134457776363,-0.24253562503633297,-0.24253562503633297,-0.20851441405707472,-0.1186781658193853,-0.1186781658193853,-0.2085144140570747,-0.16903085094570333,-0.3779644730092272,-0.11867816581938531,-0.24253562503633297,-0.40160966445124946,-0.4694027940381773,-0.30151134457776363,-0.16903085094570333,-0.20851441405707472,-0.24253562503633297,-0.1690308509457033
4,0.6739655428044538,-0.24610164655158276,-0.5987408170800917,-0.42465029006520066,-0.20851441405707472,2.4899799195977463,-0.5129891760425771,-0.5345224838248487,-0.5559594491425693,-0.1186781658193853,-0.4694027940381773,-0.30151134457776363,-0.24253562503633297,4.123105625617661,-0.20851441405707472,-0.1186781658193853,-0.1186781658193853,4.795831523312718,-0.16903085094570333,2.6457513110645903,-0.11867816581938531,-0.24253562503633297,-0.40160966445124946,-0.4694027940381773,-0.30151134457776363,-0.16903085094570333,4.795831523312719,-0.24253562503633297,-0.1690308509457033
5,0.6739655428044538,-0.24610164655158276,-0.5987408170800917,-0.42465029006520066,-0.20851441405707472,2.4899799195977463,-0.5129891760425771,-0.5345224838248487,1.7986923354612536,-0.1186781658193853,2.130366526788651,-0.30151134457776363,-0.24253562503633297,-0.24253562503633297,-0.20851441405707472,-0.1186781658193853,-0.1186781658193853,-0.2085144140570747,-0.16903085094570333,-0.3779644730092272,-0.11867816581938531,-0.24253562503633297,2.4899799195977463,-0.4694027940381773,-0.30151134457776363,-0.16903085094570333,-0.20851441405707472,-0.24253562503633297,-0.1690308509457033
6,0.2606306272855384,-0.24610164655158276,-0.5987408170800917,2.354878881270658,-0.20851441405707472,-0.40160966445124946,-0.5129891760425771,-0.5345224838248487,-0.5559594491425693,-0.1186781658193853,-0.4694027940381773,-0.30151134457776363,-0.24253562503633297,-0.24253562503633297,-0.20851441405707472,-0.1186781658193853,-0.1186781658193853,-0.2085144140570747,-0.16903085094570333,-0.3779644730092272,-0.11867816581938531,-0.24253562503633297,-0.40160966445124946,-0.4694027940381773,3.3166247903554,-0.16903085094570333,-0.20851441405707472,-0.24253562503633297,-0.1690308509457033
7,-1.392709034790123,5.897906173044103,-0.5987408170800917,-0.42465029006520066,-0.20851441405707472,-0.40160966445124946,1.9493588689617927,-0.5345224838248487,-0.5559594491425693,-0.1186781658193853,-0.4694027940381773,-0.30151134457776363,-0.24253562503633297,-0.24253562503633297,-0.20851441405707472,-0.1186781658193853,8.426149773176357,-0.2085144140570747,-0.16903085094570333,-0.3779644730092272,-0.11867816581938531,-0.24253562503633297,-0.40160966445124946,2.130366526788651,-0.30151134457776363,-0.16903085094570333,-0.20851441405707472,-0.24253562503633297,-0.1690308509457033
8,-1.392709034790123,-0.24610164655158276,-0.5987408170800917,-0.42465029006520066,-0.20851441405707472,-0.40160966445124946,-0.5129891760425771,1.8708286933869707,-0.5559594491425693,-0.1186781658193853,-0.4694027940381773,-0.30151134457776363,-0.24253562503633297,-0.24253562503633297,-0.20851441405707472,-0.1186781658193853,-0.1186781658193853,-0.2085144140570747,-0.16903085094570333,-0.3779644730092272,-0.11867816581938531,-0.24253562503633297,-0.40160966445124946,-0.4694027940381773,-0.30151134457776363,5.916079783099617,-0.20851441405707472,-0.24253562503633297,-0.1690308509457033
9,1.087300458323369,-0.24610164655158276,1.6701717529076245,-0.42465029006520066,-0.20851441405707472,-0.40160966445124946,-0.5129891760425771,-0.5345224838248487,-0.5559594491425693,-0.1186781658193853,-0.4694027940381773,3.3166247903554,-0.24253562503633297,-0.24253562503633297,-0.20851441405707472,-0.1186781658193853,-0.1186781658193853,-0.2085144140570747,-0.16903085094570333,-0.3779644730092272,-0.11867816581938531,-0.24253562503633297,-0.40160966445124946,-0.4694027940381773,3.3166247903554,-0.16903085094570333,-0.20851441405707472,-0.24253562503633297,-0.1690308509457033
